Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST104441,55,68319,42913,654,120,No
CUST104442,24,67935,80385,808,24,No
CUST104443,25,89249,47198,620,36,No
CUST104444,21,50626,54495,665,36,No
CUST104445,24,104202,108703,642,360,No
CUST104446,32,119173,137294,641,72,No
CUST104447,47,69021,68338,692,36,Yes
CUST104448,62,101243,87028,778,36,No
CUST104449,43,43588,46054,712,36,Yes
CUST104450,45,96881,26705,624,24,Yes
CUST104451,41,96182,63752,850,120,No
CUST104452,44,91586,108919,686,60,Yes
CUST104453,45,69611,67495,640,72,Yes
CUST104454,65,15000,17431,779,48,No
CUST104455,52,53957,52858,647,60,No
CUST104456,52,54352,58422,796,36,No
CUST104457,25,45544,41287,619,48,No
CUST104458,56,73056,70170,780,84,No
CUST104459,62,59526,43048,694,36,No
CUST104460,62,49385,55520,770,72,No
CUST104461,59,43530,44620,813,180,No
CUST104462,36,52112,54399,601,24,Yes
CUST104463,53,98037,85587,769,180,No
CUST104464,41,53474,26982,581,24,No
CUST104465,29,57127,13461,607,48,No
CUST104466,26,58583,66530,624,72,No
CUST104467,65,78475,61691,715,60,No
CUST104468,55,81406,40552,682,24,No
CUST104469,59,15000,5237,668,120,Yes
CUST104470,42,95541,98362,690,360,No
CUST104471,61,105909,109777,721,36,Yes
CUST104472,25,43745,44380,727,180,Yes
CUST104473,62,45693,38614,757,60,No
CUST104474,43,58744,33250,807,240,No
CUST104475,37,51100,25758,679,36,No
CUST104476,32,75598,15766,644,120,No
CUST104477,43,21337,22054,723,24,No
CUST104478,36,42052,12087,600,180,No
CUST104479,23,108480,90120,632,84,No
CUST104480,50,46795,32947,750,60,No
CUST104481,42,101086,73458,671,36,No
CUST104482,29,78883,88878,595,180,No
CUST104483,49,24768,5737,576,72,Yes
CUST104484,57,85883,83598,683,60,No
CUST104485,43,67058,16902,760,60,Yes
CUST104486,33,58613,13959,759,180,No
CUST104487,52,76124,47944,688,48,No
CUST104488,43,81866,21537,821,24,No
CUST104489,65,87690,86738,673,240,Yes
CUST104490,37,99456,72559,670,60,No
CUST104491,60,80203,18370,500,48,No
CUST104492,41,35609,8564,649,36,Yes
CUST104493,22,58159,47264,740,180,No
CUST104494,57,143576,144454,789,36,No
CUST104495,26,88112,56198,622,72,No
CUST104496,64,129232,97516,712,180,No
CUST104497,38,104886,104868,753,12,No
CUST104498,50,76045,61635,681,180,Yes
CUST104499,42,77535,32934,520,60,No
CUST104500,53,69085,56170,697,84,No
CUST104501,50,26555,21995,733,60,Yes
CUST104502,37,70451,65809,614,84,Yes
CUST104503,63,100267,82307,662,36,No
CUST104504,52,55009,64319,599,12,Yes
CUST104505,62,80299,31902,500,240,Yes
CUST104506,34,91290,105083,752,12,No
CUST104507,30,47258,34892,680,180,No
CUST104508,56,58717,51199,792,36,Yes
CUST104509,54,44552,13342,740,60,No
CUST104510,29,49446,28707,655,180,No
CUST104511,62,37810,36652,674,36,No
CUST104512,48,47489,43068,720,180,Yes
CUST104513,31,105486,25331,748,60,No
CUST104514,34,47113,35174,703,60,No
CUST104515,59,73161,21091,757,84,No
CUST104516,39,57428,68676,659,48,No
CUST104517,35,99472,109150,610,48,No
CUST104518,48,102779,22722,675,120,No
CUST104519,44,91602,96974,694,48,No
CUST104520,28,77653,86927,596,36,Yes
CUST104521,63,64224,35551,586,180,No
CUST104522,29,40203,36967,711,180,No
CUST104523,53,118588,76146,652,60,Yes
CUST104524,53,51008,43624,668,60,Yes
CUST104525,39,86591,46787,655,84,No
CUST104526,23,96489,50421,786,60,No
CUST104527,30,56118,35042,768,60,No
CUST104528,60,95950,33157,593,360,No
CUST104529,62,89105,91880,643,36,Yes
CUST104530,21,113199,62112,740,72,No
CUST104531,49,58266,34968,722,180,No
CUST104532,54,37853,41413,677,84,No
CUST104533,33,57363,39960,600,180,No
CUST104534,21,75221,55984,632,48,No
CUST104535,54,71455,82638,644,36,No
CUST104536,49,60164,65382,699,180,No
CUST104537,33,22270,8228,799,60,Yes
CUST104538,49,81762,55043,632,120,No
CUST104539,59,119309,139746,608,36,No
CUST104540,44,81606,46709,672,120,No
CUST104541,46,85228,48714,752,60,No
CUST104542,37,84311,33305,579,36,Yes
CUST104543,27,79926,25123,782,60,No
CUST104544,33,93292,87723,668,84,Yes
CUST104545,25,79884,77490,629,12,No
CUST104546,46,62183,72693,568,72,No
CUST104547,23,50100,48768,729,60,No
CUST104548,27,63776,28275,668,36,No
CUST104549,59,77853,18694,692,120,No
CUST104550,21,62098,73613,617,48,No
CUST104551,37,77858,42078,658,36,No
CUST104552,63,80979,41459,646,60,No
CUST104553,45,90829,100453,673,84,No
CUST104554,23,102070,80135,633,240,No
CUST104555,35,71950,29850,573,36,Yes
CUST104556,49,37306,40630,850,60,No
CUST104557,63,61372,73239,585,24,Yes
CUST104558,52,71102,20383,693,120,No
CUST104559,46,24106,25607,556,60,No
CUST104560,36,104717,61837,540,120,No
CUST104561,45,73559,53262,687,48,No
CUST104562,48,79534,88666,692,180,No
CUST104563,29,104138,122193,768,60,Yes
CUST104564,21,54246,25071,708,240,No
CUST104565,49,84351,34824,670,24,No
CUST104566,42,67253,18866,614,60,No
CUST104567,36,65398,49820,785,120,No
CUST104568,61,50695,10829,745,72,No
CUST104569,64,111640,68312,593,12,Yes
CUST104570,61,60612,16570,683,360,No
CUST104571,27,87487,52949,690,48,No
CUST104572,34,23125,5548,656,36,No
CUST104573,49,99500,103004,734,60,Yes
CUST104574,39,96305,39460,738,60,No
CUST104575,39,72436,38269,667,120,Yes
CUST104576,22,64326,68832,660,60,No
CUST104577,61,80000,75701,785,60,No
CUST104578,65,127220,53310,745,60,No
CUST104579,35,25919,7047,685,60,Yes
CUST104580,23,89551,82000,566,240,No
CUST104581,31,47210,27887,704,180,No
CUST104582,50,69502,67144,729,60,Yes
CUST104583,60,63803,41172,487,12,Yes
CUST104584,38,59292,32374,698,240,No
CUST104585,22,69738,45414,651,24,No
CUST104586,52,41646,39504,665,36,Yes
CUST104587,28,95730,105516,616,36,Yes
CUST104588,42,25146,6281,670,36,No
CUST104589,26,83494,60459,777,180,No
CUST104590,32,61837,14398,649,72,No
CUST104591,60,40727,27222,748,360,No
CUST104592,56,75060,81461,624,36,No
CUST104593,35,31076,17452,733,60,No
CUST104594,48,70993,80396,680,360,No
CUST104595,65,34428,28596,705,180,No
CUST104596,38,81532,92470,681,120,No
CUST104597,22,46891,44883,725,36,No
CUST104598,33,58725,17819,500,120,No
CUST104599,65,77349,33349,581,48,No
CUST104600,35,50686,30116,709,60,No
CUST104601,40,68551,25371,537,72,No
CUST104602,49,32154,22344,643,72,No
CUST104603,62,85772,57585,676,120,No
CUST104604,49,114123,131956,622,84,No
CUST104605,23,139805,88598,632,24,No
CUST104606,39,72279,71240,699,60,Yes
CUST104607,23,89705,102435,751,84,No
CUST104608,34,25484,27446,613,48,No
CUST104609,60,107568,43960,640,48,No
CUST104610,24,89406,62229,629,24,No
CUST104611,31,57902,31715,511,60,No
CUST104612,51,100930,60544,690,360,No
CUST104613,63,63638,35689,745,48,No
CUST104614,52,58549,60092,751,60,No
CUST104615,47,81883,53399,619,120,No
CUST104616,50,43416,31420,592,12,No
CUST104617,63,95541,112972,682,240,No
CUST104618,22,43600,11335,738,60,No
CUST104619,29,43749,30097,691,180,Yes
CUST104620,48,47258,46032,700,12,Yes
CUST104621,51,88988,31249,760,36,No
CUST104622,54,54581,44294,628,48,No
CUST104623,35,36300,15953,665,48,No
CUST104624,45,54858,58556,794,180,No
CUST104625,56,69199,36475,666,12,No
CUST104626,28,40476,21414,591,84,No
CUST104627,29,41208,32892,633,36,No
CUST104628,57,122782,47095,614,180,No
CUST104629,65,48486,23510,705,120,No
CUST104630,59,61924,38184,617,60,No
CUST104631,52,60819,33672,699,36,No
CUST104632,37,59466,43106,628,72,No
CUST104633,55,85534,68396,531,36,No
CUST104634,57,93704,71840,701,36,No
CUST104635,39,62351,53258,690,72,No
CUST104636,64,39088,19847,716,360,No
CUST104637,49,101861,33250,633,180,No
CUST104638,27,67616,64966,625,72,No
CUST104639,48,113258,119009,708,60,No
CUST104640,29,15000,6855,786,360,No
CUST104641,48,74885,45462,681,60,No
CUST104642,26,117965,82407,710,60,No
CUST104643,49,61168,44856,657,240,No
CUST104644,37,64363,55319,572,36,No
CUST104645,36,77388,18697,748,24,No
CUST104646,43,56030,51630,744,72,No
CUST104647,51,62198,16294,730,24,No
CUST104648,23,61555,41137,667,60,No
CUST104649,41,54314,55817,722,60,No
CUST104650,46,100721,65591,743,60,No
CUST104651,56,81527,28460,793,360,No
CUST104652,62,76266,90378,749,36,No
CUST104653,57,90214,98269,684,60,No
CUST104654,42,63391,61573,588,36,No
CUST104655,62,50645,30970,691,72,Yes
CUST104656,32,54934,21086,698,120,No
CUST104657,62,70045,79950,730,60,No
CUST104658,33,43520,31872,775,36,Yes
CUST104659,31,57493,60503,673,72,No
CUST104660,36,57097,30952,827,60,No
CUST104661,28,123114,65901,557,36,No
CUST104662,60,15000,17783,709,60,No
CUST104663,60,65510,47287,624,60,No
CUST104664,65,113142,38547,546,360,No
CUST104665,22,73046,30656,666,180,No
CUST104666,50,88835,60581,578,120,No
CUST104667,50,72496,17578,669,180,No
CUST104668,32,53317,35324,682,120,No
CUST104669,30,15000,9284,758,240,Yes
CUST104670,64,75136,73583,574,24,Yes
CUST104671,31,50610,28086,744,60,Yes
CUST104672,35,49992,59118,687,120,No
CUST104673,36,57525,21904,752,72,No
CUST104674,37,113622,89873,650,36,No
CUST104675,46,130121,37696,587,48,No
CUST104676,22,75430,70441,595,48,No
CUST104677,32,58381,69751,590,36,Yes
CUST104678,46,40569,41345,713,48,Yes
CUST104679,43,81714,61752,783,60,No
CUST104680,38,114573,78453,640,180,No
CUST104681,52,63816,66051,724,120,No
CUST104682,58,15000,17040,573,180,No
CUST104683,23,86751,103165,693,180,No
CUST104684,58,94635,56453,727,60,No
CUST104685,23,30354,36149,579,48,Yes
CUST104686,50,74412,26485,666,24,No
CUST104687,21,81281,36865,730,240,No
CUST104688,50,68172,19703,475,24,Yes
CUST104689,65,50231,23696,773,120,No
CUST104690,52,95398,92339,705,60,Yes
CUST104691,48,59916,63087,730,240,Yes
CUST104692,41,32870,32176,651,60,No
CUST104693,33,18763,15593,559,180,Yes
CUST104694,47,101521,72483,717,48,No
CUST104695,56,85417,77619,674,48,Yes
CUST104696,27,72199,42658,682,72,No
CUST104697,42,58993,61430,756,360,No
CUST104698,30,56775,49802,733,60,No
CUST104699,59,43107,38702,814,240,No
CUST104700,35,59214,43578,691,120,No
CUST104701,35,16998,18447,632,120,No
CUST104702,24,51598,23323,667,60,No
CUST104703,52,62227,36163,709,60,No
CUST104704,43,85247,83341,751,36,Yes
CUST104705,26,69002,47801,577,360,Yes
CUST104706,44,89873,97891,681,360,No
CUST104707,40,103728,56677,793,120,No
CUST104708,57,96454,54914,663,48,No
CUST104709,40,81763,89018,745,36,No
CUST104710,32,70297,46703,715,360,No
CUST104711,53,45480,32569,747,24,No
CUST104712,48,88499,47149,623,180,No
CUST104713,28,111994,53384,624,48,No
CUST104714,21,78553,67237,681,60,No
CUST104715,57,117931,37719,573,180,No
CUST104716,42,31861,34387,661,24,No
CUST104717,26,41146,40290,698,48,No
CUST104718,41,91380,35707,805,360,No
CUST104719,52,76607,68488,708,84,No
CUST104720,55,102845,82547,724,120,No
CUST104721,35,69613,26769,762,120,No
CUST104722,25,48301,22856,612,24,No
CUST104723,26,64660,39377,668,36,Yes
CUST104724,45,31683,28491,850,60,No
CUST104725,60,41785,35046,674,60,No
CUST104726,49,94311,69058,758,60,No
CUST104727,27,91820,88919,747,120,Yes
CUST104728,60,79075,75749,577,12,No
CUST104729,33,26973,22060,702,84,Yes
CUST104730,58,61040,60246,690,12,No
CUST104731,38,39375,21037,703,24,Yes
CUST104732,22,99413,107490,627,60,No
CUST104733,28,55407,45152,602,180,Yes
CUST104734,31,42856,43814,647,36,Yes
CUST104735,53,70745,52796,673,60,No
CUST104736,58,53996,22594,763,84,No
CUST104737,47,107094,79508,807,36,No
CUST104738,40,51630,29486,778,60,No
CUST104739,32,35019,31430,740,240,Yes
CUST104740,63,16177,10932,610,60,Yes
CUST104741,51,69230,71730,651,36,No
CUST104742,47,55952,49130,695,72,Yes
CUST104743,52,34277,30320,636,72,Yes
CUST104744,30,99731,41603,720,12,No
CUST104745,23,86681,102652,730,24,No
CUST104746,65,69295,72183,718,36,No
CUST104747,47,104108,102963,752,36,No
CUST104748,55,86563,45897,617,36,No
CUST104749,51,49429,36362,745,60,No
CUST104750,35,44019,14839,631,60,No
CUST104751,36,90450,66795,614,180,No
CUST104752,33,79909,27640,717,72,No
CUST104753,55,74244,55909,765,180,No
CUST104754,31,48838,41450,714,60,No
CUST104755,41,85199,50284,681,24,No
CUST104756,31,51113,35705,702,60,No
CUST104757,50,67450,72553,690,180,No
CUST104758,55,106174,32761,601,36,No
CUST104759,42,53479,53037,593,24,Yes
CUST104760,58,30675,11373,674,48,No
CUST104761,51,43686,10341,686,60,No
CUST104762,34,94857,36574,681,48,No
CUST104763,44,76368,73698,727,36,Yes
CUST104764,52,66778,40409,665,36,No
CUST104765,56,57273,61426,719,84,No
CUST104766,52,82134,59523,670,60,No
CUST104767,35,48772,10840,808,72,No
CUST104768,63,77642,71175,686,60,Yes
CUST104769,55,51719,16045,844,60,No
CUST104770,23,47559,47054,705,36,No
CUST104771,36,54063,19901,665,60,No
CUST104772,25,60615,33062,617,12,No
CUST104773,41,68779,66115,579,60,Yes
CUST104774,30,75886,87590,611,72,No
CUST104775,39,15000,8572,618,36,No
CUST104776,45,49809,51273,708,36,Yes
CUST104777,24,60211,23530,643,36,No
CUST104778,49,107627,108400,693,24,No
CUST104779,39,43000,36872,770,48,No
CUST104780,63,74070,29091,674,360,No
CUST104781,22,107376,53957,826,48,No
CUST104782,30,37176,12334,598,60,Yes
CUST104783,63,79849,46549,669,84,No
CUST104784,45,49943,20159,642,84,No
CUST104785,40,57384,48432,746,240,No
CUST104786,39,49922,59632,523,180,No
CUST104787,43,51704,10962,579,120,No
CUST104788,44,138048,102282,672,360,No
CUST104789,31,91111,70490,789,36,No
CUST104790,54,97543,108683,696,72,No
CUST104791,48,82300,58104,585,180,No
CUST104792,25,29844,22195,596,72,Yes
CUST104793,25,79874,53648,797,360,No
CUST104794,41,96823,45401,637,24,No
CUST104795,32,48665,12460,614,60,No
CUST104796,24,94133,57295,783,360,No
CUST104797,62,87608,22129,751,60,No
CUST104798,40,116301,87283,769,120,No
CUST104799,58,59555,30212,613,12,No
CUST104800,45,42560,31222,573,84,No
CUST104801,34,60959,20378,689,240,No
CUST104802,31,105889,119933,703,60,No
CUST104803,52,24290,26586,706,12,No
CUST104804,31,18291,7133,783,12,Yes
CUST104805,38,72235,39256,559,180,No
CUST104806,47,58935,47943,740,120,Yes
CUST104807,38,70193,20755,603,24,No
CUST104808,43,93633,51926,740,24,No
CUST104809,31,56186,25346,647,180,No
CUST104810,41,23175,25852,623,180,Yes
CUST104811,64,121112,127472,637,24,No
CUST104812,25,45069,35146,579,48,No
CUST104813,43,43524,31352,683,120,No
CUST104814,61,97593,110351,626,60,No
CUST104815,45,60388,68385,735,360,Yes
CUST104816,61,68415,80000,725,60,No
CUST104817,30,82070,26704,798,84,No
CUST104818,42,97090,35007,706,60,No
CUST104819,39,61663,54062,716,240,No
CUST104820,21,107999,80074,778,60,No
CUST104821,27,16605,5000,636,36,Yes
CUST104822,24,88995,23314,576,48,No
CUST104823,21,49012,53329,694,180,No
CUST104824,35,104307,111491,580,60,No
CUST104825,60,73551,40988,850,48,No
CUST104826,32,53177,58019,782,60,No
CUST104827,42,86571,68709,831,36,No
CUST104828,42,92330,92875,684,12,No
CUST104829,37,86047,53989,719,48,No
CUST104830,49,44258,13870,648,72,No
CUST104831,34,57900,36693,742,120,No
CUST104832,40,69898,45944,595,180,Yes
CUST104833,53,68969,51792,502,240,No
CUST104834,63,88744,27119,625,60,No
CUST104835,35,19627,23384,578,120,No
CUST104836,32,78358,34802,783,24,No
CUST104837,60,62750,25009,807,24,No
CUST104838,40,49037,35640,582,24,No
CUST104839,50,51438,37921,770,60,No
CUST104840,58,64637,41356,747,36,No
CUST104841,23,15000,14578,570,48,Yes
CUST104842,48,52468,37601,653,84,No
CUST104843,46,48105,38950,639,48,No
CUST104844,50,83320,76967,732,60,No
CUST104845,33,49862,11220,594,60,No
CUST104846,33,64622,49801,673,36,No
CUST104847,22,108557,117697,632,24,No
CUST104848,57,94859,20621,713,36,No
CUST104849,58,92557,56014,665,24,Yes
CUST104850,22,57503,64761,643,72,No
CUST104851,56,83576,46230,665,120,No
CUST104852,46,64153,42259,823,48,No
CUST104853,31,65098,76916,651,60,No
CUST104854,28,80242,32043,607,180,No
CUST104855,64,55075,14609,721,36,No
CUST104856,60,107325,113703,670,24,No
CUST104857,63,65997,70516,581,60,No
CUST104858,42,85459,57435,836,84,No
CUST104859,40,106390,75985,655,72,No
CUST104860,28,95791,99221,654,120,No
CUST104861,49,34777,32640,691,24,No
CUST104862,60,81122,37734,801,60,No
CUST104863,46,91268,19795,562,36,No
CUST104864,50,92297,62734,699,120,No
CUST104865,37,42168,44652,826,180,Yes
CUST104866,40,53574,58708,689,48,No
CUST104867,36,94864,109684,594,24,Yes
CUST104868,63,50956,55010,637,36,No
CUST104869,27,62508,48759,694,24,No
CUST104870,36,109397,70518,773,48,No
CUST104871,65,68805,67075,656,60,Yes
CUST104872,47,51831,48712,738,360,No
CUST104873,43,48060,35475,580,60,Yes
CUST104874,44,78318,22503,579,36,No
CUST104875,29,36671,41295,646,36,Yes
CUST104876,55,63817,41839,781,36,No
CUST104877,40,78331,44126,685,36,Yes
CUST104878,57,102479,85013,700,120,Yes
CUST104879,62,86689,75752,699,24,Yes
CUST104880,37,52148,21417,758,360,No
CUST104881,51,99460,103134,637,60,No
CUST104882,28,62512,30627,728,60,No
CUST104883,35,39107,15122,622,48,No
CUST104884,51,65699,39840,819,84,No
CUST104885,50,105954,98597,624,60,No
CUST104886,40,74131,86397,618,48,No
CUST104887,59,70313,70966,718,36,No
CUST104888,32,110930,126499,686,240,Yes
CUST104889,37,34216,11654,703,48,No
CUST104890,62,37860,10267,696,60,No
CUST104891,50,29604,22431,604,48,No
CUST104892,49,79316,38888,793,24,No
CUST104893,39,74162,76243,743,36,No
CUST104894,31,108568,94670,775,36,No
CUST104895,54,76087,89077,643,84,No
CUST104896,27,59896,27240,709,60,No
CUST104897,64,70045,48036,694,120,No
CUST104898,54,72943,51151,759,120,No
CUST104899,40,28206,12387,761,36,No
CUST104900,58,137758,108842,694,72,No
CUST104901,44,82997,53391,574,120,No
CUST104902,30,75250,48666,805,72,No
CUST104903,52,85379,48046,719,72,No
CUST104904,35,87735,19032,637,120,Yes
CUST104905,57,66486,48009,708,24,No
CUST104906,40,54219,29021,574,120,No
CUST104907,23,84986,17109,754,36,No
CUST104908,57,79643,40454,577,72,No
CUST104909,60,49753,23813,665,36,No
CUST104910,28,105476,62595,697,180,No
CUST104911,60,77334,25663,753,60,No
CUST104912,64,88245,62450,687,84,No
CUST104913,43,104798,93526,724,120,Yes
CUST104914,60,70547,58567,678,180,No
CUST104915,31,77924,78217,678,120,No
CUST104916,28,90251,58844,686,36,No
CUST104917,49,51878,37305,667,180,No
CUST104918,50,71351,72093,562,72,No
CUST104919,30,73139,45909,626,72,No
CUST104920,59,46099,41563,697,240,No
CUST104921,48,127941,81192,663,36,No
CUST104922,56,34818,21508,669,36,No
CUST104923,33,37547,36053,657,60,Yes
CUST104924,52,102856,38554,620,120,No
CUST104925,56,87832,47305,645,60,No
CUST104926,57,44351,18812,659,72,No
CUST104927,46,85182,47626,680,60,No
CUST104928,42,106696,45919,708,72,No
CUST104929,24,69243,53968,667,180,No
CUST104930,51,134971,134724,608,36,Yes
CUST104931,38,26898,26538,582,84,Yes
CUST104932,58,87346,49307,850,120,No
CUST104933,44,99163,117881,601,60,Yes
CUST104934,43,92284,73260,644,48,No
CUST104935,42,64891,38896,716,12,No
CUST104936,22,62739,64969,705,120,Yes
CUST104937,51,81104,75417,716,48,No
CUST104938,31,90394,85809,649,48,No
CUST104939,48,85062,33696,697,48,No
CUST104940,52,96001,64160,684,60,No
CUST104941,25,44528,47281,658,120,No
CUST104942,58,64306,45274,697,120,No
CUST104943,30,46500,41081,754,60,No
CUST104944,60,60347,47549,678,84,No
CUST104945,44,95381,99421,679,120,Yes
CUST104946,55,72700,35228,755,48,No
CUST104947,64,135171,104822,747,24,No
CUST104948,43,74835,24189,791,180,No
CUST104949,37,71492,63643,557,84,Yes
CUST104950,21,72655,67712,743,84,No
CUST104951,51,54055,13127,722,24,No
CUST104952,51,68554,60039,618,180,No
CUST104953,62,98195,60359,698,72,No
CUST104954,62,72849,23610,754,180,No
CUST104955,54,50164,31097,622,360,No
CUST104956,29,46873,18479,711,360,No
CUST104957,42,58745,36161,741,180,Yes
CUST104958,33,71847,41983,605,12,No
CUST104959,45,99840,93689,670,180,No
CUST104960,38,36488,35547,701,24,Yes
CUST104961,32,62004,50039,624,180,No
CUST104962,60,73608,16392,618,48,No
CUST104963,37,24157,27322,671,72,No
CUST104964,35,49160,43567,736,12,Yes
CUST104965,62,53003,12413,725,120,No
CUST104966,35,50101,51045,620,24,Yes
CUST104967,35,74797,29939,726,60,No
CUST104968,59,65986,51418,621,180,No
CUST104969,33,56118,37410,567,84,Yes
CUST104970,37,80699,50020,654,12,No
CUST104971,52,113077,123222,759,60,Yes
CUST104972,29,110981,70735,726,12,No
CUST104973,60,21931,6039,680,84,Yes
CUST104974,40,84427,96807,651,360,No
CUST104975,46,65549,73450,653,84,No
CUST104976,47,73879,65341,688,36,No
CUST104977,41,60043,40102,605,48,Yes
CUST104978,38,72940,21361,656,360,No
CUST104979,33,73785,73102,665,36,Yes
CUST104980,36,55526,15296,585,72,No
CUST104981,29,47591,12783,621,60,No
CUST104982,32,58783,43346,709,120,No
CUST104983,64,75856,27318,681,180,No
CUST104984,58,84975,17652,658,48,No
