customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
4494,44.0,Male,West,Secondary,Salaried,790134.84,134043.94,Education,,11,162,28.36,2020-08-17,0
4495,24.0,Male,East,Post-Graduate,Self-Employed,230850.1,597265.32,Business,692.5,11,353,72.91,2020-08-07,0
4496,51.0,Other,East,Primary,Unemployed,913325.79,411062.33,Education,663.0,8,33,77.49,2021-08-31,0
4497,65.0,Female,South,Secondary,Salaried,804937.94,548827.64,Education,752.0,1,359,89.15,2021-02-05,0
4498,69.0,Male,West,Primary,Salaried,244430.53,10000.0,Other,648.4,9,463,78.23,2020-11-07,0
4499,51.0,Female,South,Post-Graduate,Self-Employed,918769.6,222545.57,Business,613.3,8,348,35.77,2019-10-29,1
4500,54.0,Other,South,Post-Graduate,Self-Employed,651501.53,203205.84,Education,772.4,12,458,34.93,2019-08-03,0
4501,22.0,Male,South,Primary,Self-Employed,876439.06,488748.99,Business,728.9,7,164,61.83,2019-07-18,0
4502,24.0,Other,West,Primary,Unemployed,924514.36,520166.3,Education,652.6,8,410,18.7,2021-01-29,0
4503,32.0,Male,East,Primary,Self-Employed,689969.21,10000.0,Other,640.5,7,235,62.94,2019-05-08,0
4504,36.0,Female,East,Secondary,Salaried,415311.64,358215.78,Business,633.0,2,391,29.47,2018-10-06,0
4505,33.0,Other,East,Secondary,Self-Employed,251521.85,,Business,,12,372,91.12,2021-08-04,0
4506,43.0,Other,West,Secondary,,529791.07,565455.51,Home,564.3,9,305,93.95,2021-11-15,1
4507,61.0,Other,East,Secondary,Unemployed,711303.69,690649.26,Other,643.2,1,475,32.81,2025-08-02,1
4508,66.0,Female,West,Primary,Salaried,1031715.23,148480.75,Education,665.6,9,15,49.1,2018-04-07,0
4509,70.0,Other,West,Primary,Salaried,373694.09,759553.26,Education,,10,284,20.42,2023-11-05,1
4510,,Male,North,Secondary,Self-Employed,471050.25,684960.5,Other,693.9,11,262,47.26,2019-06-01,1
4511,,Male,North,Post-Graduate,,522940.11,217626.73,Business,647.5,0,204,14.13,2025-03-02,0
4512,47.0,Male,North,Graduate,Unemployed,512925.6,295882.08,Business,723.9,12,82,82.62,2024-03-09,0
4513,26.0,Male,South,Graduate,Self-Employed,687056.1,393894.83,Education,681.4,1,21,89.96,2023-04-25,0
4514,60.0,Female,North,Graduate,Self-Employed,1051436.86,514853.64,Education,710.4,12,23,78.59,2020-04-10,0
4515,34.0,Male,North,Primary,Unemployed,1311691.17,380710.63,Business,684.5,0,335,65.59,2022-06-07,0
4516,,Male,East,Primary,Unemployed,580109.15,356672.11,Education,683.5,1,294,55.68,2023-12-30,0
4517,40.0,Male,West,Secondary,Self-Employed,950831.27,288592.09,Home,632.5,1,81,40.52,2022-12-21,0
4518,36.0,Female,East,Post-Graduate,Salaried,637790.64,429621.26,Other,668.0,5,147,68.86,2023-01-16,0
4519,64.0,Male,East,Primary,Self-Employed,,487471.41,Car,711.5,1,102,17.49,2021-09-26,0
4520,70.0,Other,East,Graduate,Unemployed,1053288.61,598152.74,Education,574.7,4,378,85.16,2025-06-22,0
4521,24.0,Female,West,Post-Graduate,Salaried,779081.96,533010.59,Education,785.6,2,54,57.09,2018-08-11,0
4522,32.0,Male,North,Post-Graduate,Self-Employed,641168.81,543636.52,Business,785.3,4,135,86.69,2021-12-08,0
4523,40.0,Female,South,Post-Graduate,Salaried,630064.37,328937.52,Home,787.9,3,12,45.35,2021-02-07,0
4524,64.0,Female,South,Graduate,Salaried,69642.74,391263.65,Education,742.8,11,182,94.79,2020-01-29,0
4525,57.0,Other,South,Secondary,Salaried,793878.04,296797.9,Education,595.9,8,434,91.8,2025-04-16,1
4526,70.0,Other,North,Secondary,,650865.32,1018896.24,Other,708.9,2,234,89.4,2020-12-07,1
4527,37.0,Other,East,Secondary,Salaried,554868.77,405969.15,Car,728.3,7,455,68.37,2023-07-05,0
4528,26.0,Male,South,Secondary,Unemployed,521716.48,683503.34,Education,612.9,11,469,13.84,2021-06-04,1
4529,29.0,Male,East,Primary,Salaried,1889955.9,182066.25,Car,641.5,10,112,57.01,2022-03-08,0
4530,27.0,Male,West,Graduate,Unemployed,361496.36,373994.86,Business,628.7,3,211,42.09,2024-05-06,1
4531,67.0,Other,East,Graduate,Self-Employed,516866.67,251521.67,Education,602.6,5,441,68.97,2020-06-19,1
4532,36.0,Female,South,Secondary,Salaried,525602.57,158785.59,Other,633.2,3,256,82.54,2024-07-09,0
4533,62.0,Other,North,Primary,Self-Employed,277320.04,300957.31,Education,747.3,3,421,35.45,2023-09-29,0
4534,67.0,Other,East,Primary,Salaried,606806.85,191296.84,Education,676.1,12,242,48.79,2021-12-30,0
4535,,Female,East,Primary,Self-Employed,997682.79,308211.73,Education,750.2,1,97,88.9,2022-10-03,0
4536,35.0,Male,South,Graduate,Unemployed,676254.45,458020.46,Other,730.3,5,216,23.96,2024-05-04,0
4537,41.0,Male,East,Post-Graduate,Self-Employed,462832.09,505508.79,Business,640.2,3,438,14.48,2021-05-11,1
4538,68.0,Other,South,Secondary,Self-Employed,665360.88,271748.06,Education,614.7,2,144,57.99,2024-02-24,0
4539,27.0,Female,South,Primary,Self-Employed,568078.19,666546.65,Other,595.0,12,109,53.29,2019-09-06,1
4540,35.0,,South,Primary,Unemployed,1023187.14,802302.58,Home,647.8,10,338,65.92,2024-11-16,0
4541,65.0,Other,West,Secondary,Salaried,359401.22,632453.91,Home,626.2,4,403,79.68,2023-11-18,0
4542,50.0,Male,West,Post-Graduate,Unemployed,119221.15,496670.07,Home,696.4,9,134,31.34,2019-04-15,1
4543,53.0,Male,East,Graduate,Salaried,626480.75,126346.51,Other,718.0,9,289,67.23,2021-01-03,0
4544,25.0,Other,East,Primary,Salaried,841705.94,604380.8,Business,606.8,4,372,85.45,2024-09-30,0
4545,39.0,Male,East,Secondary,Unemployed,759871.15,488991.27,Business,727.4,4,188,16.96,2019-11-19,0
4546,22.0,Male,North,Primary,Self-Employed,540231.22,574607.44,Other,695.7,7,354,33.47,2018-12-24,1
4547,32.0,Other,West,Secondary,Self-Employed,697318.31,468140.12,Car,,8,325,40.5,2025-06-27,0
4548,27.0,Other,South,Graduate,Unemployed,204347.67,490952.81,Business,688.7,8,227,47.18,2018-08-05,1
4549,59.0,Male,South,Graduate,Unemployed,906205.95,420014.38,Other,807.2,4,81,73.38,2023-12-04,0
4550,38.0,Female,East,Primary,Salaried,862419.49,111937.24,Home,678.6,9,344,16.69,2022-09-11,0
4551,30.0,Male,West,Secondary,Salaried,729679.52,723628.22,Education,599.5,12,260,13.6,2022-05-25,1
4552,29.0,Other,West,Primary,Unemployed,441933.51,,Education,559.7,6,50,19.43,2023-10-24,1
4553,51.0,Female,North,Primary,Unemployed,1162490.23,689894.03,Business,638.8,11,196,87.88,2023-08-26,0
4554,37.0,Other,East,Post-Graduate,Unemployed,532809.74,365374.62,Home,770.8,4,268,30.81,2023-10-01,0
4555,28.0,Male,East,Post-Graduate,Self-Employed,411679.55,,Car,742.9,12,230,54.77,2021-09-25,1
4556,60.0,Male,South,Post-Graduate,Unemployed,547251.67,435910.01,Home,749.0,1,452,62.01,2024-04-25,0
4557,36.0,Female,South,Secondary,Self-Employed,847623.31,10000.0,Other,652.8,5,374,47.26,2025-03-15,0
4558,33.0,Female,East,Primary,Self-Employed,787953.01,29844.88,Education,663.9,7,45,49.72,2024-03-02,0
4559,,Male,West,Secondary,Self-Employed,794331.28,25396.35,Car,713.0,5,198,36.99,2022-05-16,0
4560,66.0,Male,North,Graduate,Salaried,467053.93,405745.98,Home,632.1,9,78,77.68,2019-07-30,0
4561,24.0,Other,South,Post-Graduate,Unemployed,748234.64,733472.29,Home,563.9,0,159,64.63,2023-01-01,1
4562,69.0,Other,West,Graduate,Unemployed,463027.17,425846.82,Home,742.8,7,431,69.64,2020-06-10,0
4563,26.0,Male,East,Graduate,Self-Employed,768509.36,518849.55,Education,609.5,0,39,29.92,2022-12-24,0
4564,66.0,Other,North,Primary,Salaried,2476489.9,191464.78,Other,660.1,11,484,50.16,2021-04-30,0
4565,30.0,Female,South,Primary,Salaried,507459.32,360351.6,Other,578.0,9,127,56.41,2019-08-29,1
4566,21.0,Female,West,Secondary,Unemployed,460308.24,360946.45,Business,632.1,3,292,26.8,2020-08-21,0
4567,25.0,Other,East,Primary,,482228.1,968529.69,Home,667.0,4,458,41.01,2022-09-19,1
4568,62.0,Other,South,Secondary,Salaried,593938.45,10000.0,Home,784.5,9,152,66.22,2019-09-12,0
4569,,Other,South,Primary,Salaried,340271.51,116980.68,Home,734.5,10,272,94.15,2020-05-11,0
4570,64.0,Male,West,Graduate,Unemployed,554911.42,502876.34,Business,577.1,0,251,23.46,2019-08-29,0
4571,54.0,Female,East,Graduate,Salaried,706493.26,466140.85,Education,,0,265,90.45,2020-04-13,0
4572,36.0,Female,West,Post-Graduate,Salaried,463886.04,617356.88,Car,752.3,4,52,78.63,2023-08-15,1
4573,34.0,Male,North,Graduate,Unemployed,391528.85,250671.69,Car,762.9,5,229,87.59,2024-09-12,0
4574,68.0,Male,North,Secondary,Self-Employed,900017.21,447105.0,Car,,2,480,91.24,2021-06-24,0
4575,43.0,Female,East,Primary,Unemployed,1092915.8,497509.87,Business,802.6,12,85,46.02,2024-04-14,0
4576,50.0,Female,West,Secondary,,1114807.2,683457.23,Business,543.7,9,217,17.43,2023-04-06,1
4577,29.0,Male,East,Primary,Salaried,690186.09,350619.54,Home,622.8,11,284,63.41,2018-08-26,0
4578,54.0,Male,West,Post-Graduate,Unemployed,551319.74,,Car,807.6,10,96,27.99,2022-05-04,1
4579,41.0,Male,East,Graduate,Self-Employed,909287.05,266630.43,Other,702.7,0,26,36.35,2022-09-03,0
4580,22.0,Female,North,Graduate,Salaried,357804.43,603694.12,Home,695.8,10,305,72.95,2025-05-19,0
4581,69.0,Female,South,Secondary,Salaried,657744.05,568326.51,Other,605.5,8,425,47.5,2019-06-04,1
4582,37.0,Other,North,Primary,Salaried,652031.96,440326.11,Business,784.9,5,287,65.43,2019-12-18,0
4583,68.0,Female,South,Post-Graduate,Self-Employed,629150.56,408741.52,Home,699.4,3,174,78.4,2018-04-07,0
4584,68.0,Male,South,Post-Graduate,Salaried,1066007.8,459928.51,Education,602.5,0,462,53.19,2023-12-15,0
4585,27.0,Other,South,Graduate,Self-Employed,510414.27,547355.74,Education,656.4,4,304,87.35,2025-04-07,0
4586,49.0,Male,East,Primary,Salaried,1236128.07,195586.17,Home,600.2,11,124,26.65,2020-08-02,1
4587,63.0,Male,East,Primary,Self-Employed,358589.91,10000.0,Car,694.2,5,344,53.65,2021-12-03,0
4588,59.0,Male,East,Secondary,Self-Employed,351569.15,695007.01,Car,653.8,0,380,73.68,2024-09-11,1
4589,36.0,Female,West,Graduate,Unemployed,742182.07,551617.84,Home,,8,200,72.99,2021-12-16,0
4590,31.0,Other,South,Post-Graduate,Unemployed,565820.46,707231.19,Education,685.3,5,102,56.24,2021-05-01,0
4591,25.0,Male,East,Post-Graduate,Salaried,,555066.5,Car,668.4,8,101,68.08,2024-08-30,0
4592,23.0,Female,North,Primary,Self-Employed,961421.8,361072.18,Business,,9,468,53.05,2020-07-13,0
4593,25.0,Female,South,Graduate,Unemployed,838792.43,,Other,,11,416,72.27,2019-03-26,0
4594,48.0,Female,East,Secondary,Salaried,744378.05,594866.85,Business,717.2,10,394,30.49,2024-11-30,0
4595,41.0,Other,North,Primary,Salaried,1287022.18,929348.83,Education,591.4,10,86,31.71,2018-04-05,1
4596,57.0,Male,North,Secondary,Salaried,1076654.18,519796.17,Other,626.5,8,47,55.31,2021-11-08,0
4597,51.0,Other,East,Secondary,Salaried,926454.51,342761.11,Education,,10,254,93.53,2023-10-18,1
4598,26.0,Male,East,Secondary,,633549.87,464265.4,Other,672.5,2,416,46.87,2020-01-13,0
4599,,Female,West,Secondary,Unemployed,1130848.56,576305.61,Car,644.0,7,244,65.25,2020-02-05,0
4600,21.0,Male,East,Graduate,Unemployed,107556.17,625507.25,Car,562.9,12,192,72.97,2023-03-21,1
4601,,Male,West,Post-Graduate,Self-Employed,697114.12,,Education,,5,467,58.21,2023-09-27,1
4602,35.0,Male,North,Secondary,Salaried,432511.32,10000.0,Home,688.1,1,139,63.61,2018-02-16,0
4603,,Female,West,Post-Graduate,Salaried,6354562.15,635965.65,Home,659.1,10,158,11.06,2021-11-11,0
4604,47.0,Female,South,Graduate,Self-Employed,628572.47,396846.86,Business,739.8,11,488,34.47,2018-09-01,0
4605,42.0,Female,North,Secondary,Self-Employed,748295.9,367750.59,Home,750.5,8,330,55.33,2019-02-04,0
4606,58.0,Female,North,Graduate,Self-Employed,466970.11,275516.92,Car,600.6,12,19,51.7,2019-08-11,1
4607,43.0,Male,South,Secondary,Salaried,608036.67,515513.34,Other,731.0,3,394,87.51,2024-02-03,1
4608,35.0,Other,East,Primary,Salaried,192376.91,403776.19,Business,599.8,4,317,32.23,2019-07-30,1
4609,43.0,Other,North,Graduate,Unemployed,553826.79,584543.41,Education,572.8,2,125,71.3,2020-10-12,1
4610,67.0,Other,South,Post-Graduate,Salaried,1209882.65,619487.76,Business,689.3,10,407,17.9,2020-08-23,0
4611,61.0,Other,North,Secondary,Salaried,,205405.47,Education,633.6,4,259,94.35,2023-12-28,0
4612,69.0,Female,East,Post-Graduate,Salaried,580083.1,456785.29,Car,701.8,4,214,18.07,2020-06-06,0
4613,51.0,Other,North,Graduate,Salaried,1257211.75,579859.43,Education,605.5,11,205,26.23,2025-01-25,1
4614,50.0,Other,South,Secondary,Unemployed,1156695.86,10000.0,Car,486.1,0,387,48.26,2020-10-28,0
4615,60.0,Other,South,Post-Graduate,Self-Employed,868548.69,,Education,607.5,10,137,19.04,2018-01-01,1
4616,63.0,Female,North,Post-Graduate,Self-Employed,350958.27,238142.28,Car,726.4,9,338,74.06,2019-09-08,0
4617,,Male,East,Post-Graduate,Salaried,246719.31,,Home,651.1,5,391,90.57,2023-07-23,1
4618,52.0,Female,South,Post-Graduate,Salaried,1202480.81,,Car,607.8,5,276,27.52,2018-03-26,1
4619,36.0,Other,South,Post-Graduate,Self-Employed,871331.28,463110.1,Business,577.5,4,249,32.46,2021-04-07,0
4620,35.0,Other,West,Graduate,Salaried,1636790.11,556478.74,Other,735.6,8,131,35.32,2019-11-15,0
4621,34.0,Male,East,Secondary,Unemployed,742188.51,21077.23,Education,,11,205,33.77,2024-09-21,0
4622,45.0,Female,North,Secondary,Self-Employed,478010.41,574861.55,Business,718.1,2,365,78.23,2019-07-01,0
4623,24.0,Female,West,Graduate,Unemployed,969242.13,542028.25,Education,615.8,2,410,22.11,2025-03-18,0
4624,25.0,Male,West,Post-Graduate,Unemployed,868811.7,10000.0,Business,689.7,0,398,33.81,2020-07-12,0
4625,59.0,Female,South,Primary,Salaried,957969.57,558729.88,Business,755.1,3,299,44.8,2018-07-24,0
4626,58.0,Other,North,Post-Graduate,Unemployed,1145453.95,561805.18,Business,664.8,3,332,75.57,2024-03-25,0
4627,69.0,Male,West,Secondary,Self-Employed,818726.4,737015.52,Other,688.1,1,262,90.7,2024-03-19,0
4628,54.0,Other,West,Secondary,Self-Employed,888775.52,477185.81,Education,792.8,1,480,14.07,2025-02-23,0
4629,70.0,Other,South,Secondary,Unemployed,995180.97,220819.03,Business,777.4,7,320,67.49,2023-02-14,0
4630,70.0,Male,West,Secondary,Unemployed,,466346.55,Business,654.0,6,447,23.11,2024-11-01,0
4631,55.0,Other,West,Post-Graduate,Salaried,,385548.08,Education,763.9,7,236,80.36,2020-08-02,0
4632,29.0,Other,East,Primary,Unemployed,371310.28,360415.21,Car,687.7,12,236,40.71,2018-02-15,1
4633,53.0,Other,West,Primary,Self-Employed,741139.29,692566.08,Business,735.9,2,411,56.24,2019-06-21,1
4634,62.0,Male,East,Post-Graduate,Unemployed,806124.89,177306.78,Home,586.1,8,353,44.17,2023-10-17,1
4635,47.0,Other,East,Graduate,Self-Employed,623154.15,431926.63,Business,656.5,8,18,22.3,2020-01-06,0
4636,26.0,Female,West,Secondary,Self-Employed,576948.35,305826.69,Education,696.0,11,428,40.55,2022-11-09,0
4637,52.0,Other,East,Primary,Unemployed,,206382.04,Other,697.9,12,297,24.92,2025-07-21,0
4638,66.0,Female,West,Post-Graduate,Self-Employed,514249.77,480247.89,Car,534.6,1,238,44.44,2020-11-09,1
4639,49.0,Male,East,Graduate,Self-Employed,765410.68,610569.32,Car,678.2,10,353,85.62,2023-02-15,0
4640,24.0,,West,Post-Graduate,Unemployed,800894.33,532030.9,Other,721.1,6,357,37.83,2019-08-04,0
4641,37.0,Other,North,Primary,Salaried,818758.84,330133.96,Home,780.5,6,281,13.7,2020-08-09,0
4642,49.0,Male,North,Secondary,Unemployed,520064.73,158665.12,Business,,10,28,14.45,2019-10-18,0
4643,,Male,East,Graduate,Unemployed,730196.74,226872.99,Business,680.7,2,20,61.21,2019-02-20,0
4644,32.0,Male,East,Primary,Salaried,963245.46,718818.14,Car,752.5,0,91,40.69,2025-04-02,0
4645,57.0,Other,South,Post-Graduate,Self-Employed,762314.96,180956.33,Other,651.0,7,402,43.11,2022-08-30,0
4646,41.0,Female,East,Post-Graduate,Salaried,928378.82,10000.0,Home,596.5,6,80,53.45,2024-11-27,1
4647,67.0,Male,East,Graduate,Self-Employed,598915.49,260390.12,Home,669.4,0,212,18.6,2020-08-26,0
4648,59.0,Male,South,Secondary,Self-Employed,893166.61,420112.51,Home,666.6,9,299,71.98,2024-02-20,0
4649,,Female,West,Graduate,Unemployed,680548.71,728218.67,Home,652.5,6,134,46.03,2024-11-21,1
4650,33.0,Other,West,Graduate,Salaried,522089.51,681986.62,Other,778.2,12,438,51.14,2018-06-02,1
4651,65.0,Male,West,Post-Graduate,Salaried,835177.49,201467.77,Car,679.5,9,236,64.52,2018-08-09,0
4652,53.0,Male,West,Graduate,Unemployed,5335715.12,932207.24,Education,708.9,4,346,91.09,2020-03-04,0
4653,28.0,Other,West,Graduate,Unemployed,822162.18,10000.0,Business,800.3,0,22,85.96,2025-08-29,0
4654,32.0,Other,South,Graduate,Salaried,507436.77,196879.8,Home,524.7,4,292,51.3,2018-10-02,0
4655,25.0,Male,East,Primary,Self-Employed,959554.93,241132.72,Business,544.3,7,117,24.36,2021-07-21,1
4656,25.0,Female,South,Graduate,Self-Employed,815810.61,439147.69,Business,707.6,4,120,22.72,2024-07-08,0
4657,28.0,Other,East,Primary,Self-Employed,608012.81,418428.19,Car,654.1,0,398,38.23,2022-04-21,0
4658,52.0,Male,West,Secondary,,242704.29,702949.94,Home,711.0,7,419,38.03,2019-04-24,1
4659,63.0,Male,South,Secondary,Salaried,1196633.26,219998.77,Other,818.6,8,489,64.47,2024-06-28,0
4660,30.0,Male,South,Post-Graduate,Salaried,412788.28,415735.43,Business,632.5,7,20,31.51,2021-08-11,0
4661,31.0,Female,North,Post-Graduate,Unemployed,555938.24,288087.88,Car,634.9,4,176,20.5,2024-06-06,0
4662,55.0,Male,South,Post-Graduate,Unemployed,695324.18,277263.75,Business,739.7,9,373,30.57,2022-04-04,0
4663,33.0,Male,North,Post-Graduate,Unemployed,1167878.25,324607.18,Education,612.0,5,373,43.32,2019-01-27,1
4664,41.0,Male,North,Post-Graduate,Salaried,813023.59,470628.28,Education,710.3,0,361,79.97,2021-09-18,0
4665,45.0,Male,South,Primary,Salaried,823429.29,136868.11,Education,640.4,1,113,32.8,2019-04-10,0
4666,31.0,Female,East,Graduate,Self-Employed,977063.31,46481.83,Education,647.2,10,97,31.55,2024-12-14,0
4667,23.0,Other,North,Post-Graduate,Unemployed,791491.0,192523.28,Home,617.1,8,443,79.77,2025-02-02,1
4668,40.0,Other,East,Graduate,Self-Employed,669939.6,460602.97,Home,602.4,8,281,91.61,2024-06-27,1
4669,46.0,Other,South,Primary,Unemployed,1213098.84,506285.85,Other,762.7,5,310,36.14,2021-11-15,0
4670,57.0,Male,North,Graduate,Salaried,536186.69,,Home,682.7,12,259,49.52,2020-03-05,0
4671,31.0,Female,South,Graduate,,907882.77,366641.21,Other,564.2,7,36,39.38,2024-04-30,1
4672,40.0,Male,South,Graduate,Salaried,1124447.92,503863.71,Car,518.2,11,234,59.97,2019-03-02,1
4673,29.0,Female,South,Post-Graduate,Self-Employed,593660.41,110327.87,Car,703.7,12,358,11.48,2018-11-20,0
4674,29.0,Female,East,Graduate,Salaried,195364.76,342440.02,Car,649.9,11,435,74.84,2021-08-28,1
4675,64.0,Female,West,Post-Graduate,Salaried,,643974.2,Home,668.4,8,52,84.81,2023-07-20,1
4676,60.0,Male,West,Secondary,Self-Employed,596570.24,343120.48,Car,707.0,4,329,90.74,2022-06-01,0
4677,24.0,Female,East,Post-Graduate,Unemployed,620605.48,574574.78,Car,653.2,4,160,88.57,2019-02-25,1
4678,62.0,Male,East,Secondary,Salaried,474996.29,429298.73,Car,705.2,5,191,80.05,2018-12-14,1
4679,54.0,Other,South,Post-Graduate,Salaried,1067883.49,354860.59,Car,617.9,4,209,86.1,2023-08-17,0
4680,69.0,Male,North,Primary,Unemployed,773317.92,598751.69,Other,692.4,11,53,44.55,2021-12-23,0
4681,51.0,Other,South,Post-Graduate,Unemployed,1218460.86,248996.09,Car,668.5,8,245,85.04,2018-08-21,0
4682,60.0,Female,South,Graduate,Salaried,838458.79,484632.14,Other,605.8,12,123,17.58,2022-05-09,1
4683,54.0,Other,West,Post-Graduate,Salaried,,216718.0,Car,614.0,9,226,82.39,2021-06-03,1
4684,36.0,Male,South,Secondary,Self-Employed,,381390.55,Home,825.1,11,371,24.0,2019-11-10,1
4685,46.0,,East,Graduate,Salaried,974085.39,510861.65,Education,676.6,6,306,79.11,2019-09-05,0
4686,67.0,Other,North,Secondary,Self-Employed,758675.73,126270.72,Car,610.1,2,200,17.09,2022-10-26,0
4687,61.0,,North,Post-Graduate,Self-Employed,727156.28,25753.63,Business,688.4,0,99,37.2,2022-05-25,0
4688,48.0,Female,East,Post-Graduate,Salaried,317054.3,390568.44,Business,655.9,2,141,19.23,2019-08-23,1
4689,25.0,Female,West,Primary,Self-Employed,769346.47,339123.79,Car,683.4,0,229,23.62,2023-03-12,0
4690,25.0,Female,West,Secondary,Self-Employed,1315994.07,187397.64,Business,626.4,8,112,49.29,2023-05-11,0
4691,67.0,Other,West,Post-Graduate,Salaried,175061.44,451044.71,Car,675.6,2,252,53.35,2018-10-23,1
4692,69.0,Other,West,Post-Graduate,Unemployed,63925.88,817908.3,Other,830.1,2,148,80.94,2024-07-16,1
4693,59.0,Male,South,Post-Graduate,Self-Employed,944633.47,95331.86,Business,587.5,11,442,13.16,2024-03-08,1
4694,26.0,Male,East,Post-Graduate,Unemployed,687513.07,381186.03,Education,698.4,6,246,80.83,2020-02-08,0
4695,54.0,Male,West,Graduate,Salaried,963350.22,506187.19,Car,518.1,6,182,87.86,2024-11-26,1
4696,22.0,Female,West,Post-Graduate,Salaried,877510.35,739611.51,Home,759.5,8,18,71.99,2023-08-15,1
4697,47.0,Female,North,Post-Graduate,,974311.97,318999.33,Car,795.1,10,127,26.41,2019-05-30,0
4698,64.0,Male,East,Graduate,Salaried,751429.76,473003.41,Education,756.5,9,174,90.35,2019-07-18,0
4699,62.0,Female,East,Secondary,Self-Employed,862289.99,337520.99,Home,646.9,9,420,45.33,2024-03-08,0
4700,42.0,Other,West,Post-Graduate,Self-Employed,1048776.45,838885.49,Home,726.1,12,49,73.46,2018-03-31,0
4701,44.0,Male,East,Secondary,Salaried,615279.91,374002.48,Car,710.2,9,332,91.48,2023-08-26,0
4702,44.0,Other,North,Secondary,Unemployed,894132.21,513676.92,Other,691.7,6,282,73.66,2022-07-07,0
4703,63.0,Other,North,Post-Graduate,Unemployed,876939.72,342018.77,Home,760.4,9,206,87.52,2022-11-15,0
4704,69.0,Female,North,Primary,Self-Employed,930066.28,1077290.4,Car,578.1,10,389,56.95,2020-02-10,1
4705,56.0,Male,North,Secondary,Self-Employed,835041.74,998492.03,Car,602.7,4,307,26.72,2023-03-26,0
