customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,income_group,credit_score_binary,income_quantile,income_cluster,income_log,loan_reciprocal,transaction_sqrt,income_boxcox,loan_yeojohnson,debt_to_income_ratio,avg_monthly_transactions,spending_to_income_ratio
3520,45.95476819510063,Other,South,Primary,Self-Employed,758876.2002518553,10000.0,Business,680.1860341578767,10,72,12.94,2021-10-30,1,High,0.0,Q3,0.0,13.539595251788578,9.999999999998999e-05,8.48528137423857,340327.7120104453,1649.456042947427,0.013177379916093307,12.0,0.1294
3521,58.0,Female,West,Post-Graduate,Salaried,1231128.56,123813.2,Other,683.7,6,427,32.07,2023-12-24,0,Very High,0.0,Q4-High,2.0,14.023442647394477,8.076683261558475e-06,20.663978319771825,535249.1513981626,11660.082707125324,0.10056886341748095,71.16666666666667,0.3207
3522,31.0,Male,North,Post-Graduate,Salaried,759496.95,268251.51,Other,798.9,12,142,11.11,2023-05-11,0,High,1.0,Q3,0.0,13.540412901870148,3.72784481250449e-06,11.916375287812984,340588.23841512157,21263.055575399947,0.3531962965749896,23.666666666666668,0.11109999999999999
3523,62.0,Other,North,Post-Graduate,Unemployed,381267.96,137236.18,Education,680.2834722750513,12,208,51.51,2020-01-07,0,Medium,0.0,Q1-Low,3.0,12.851260336814747,7.286708213533726e-06,14.422205101855956,178699.93250216972,12631.040144324208,0.35994679437527344,34.666666666666664,0.5151
3524,29.0,Female,North,Primary,Self-Employed,1157963.68,709773.07,Other,729.5,6,217,66.29,2021-01-29,0,Very High,1.0,Q4-High,2.0,13.962174435786359,1.4089010167714571e-06,14.730919862656235,505421.4612675833,45288.67627282626,0.612949337063836,36.166666666666664,0.6629
3525,35.0,Male,North,Post-Graduate,Salaried,514948.44,622173.08,Other,751.8,0,283,31.08,2020-02-29,1,Medium,1.0,Q2,1.0,13.151824000069135,1.6072697970153231e-06,16.822603841260722,236749.0707861938,40882.40198721601,1.2082240311282426,47.166666666666664,0.31079999999999997
3526,35.0,Other,North,Post-Graduate,Self-Employed,1050028.44,35471.68,Education,850.0,0,35,81.33,2023-07-10,0,Very High,1.0,Q4-High,2.0,13.864328759835884,2.819150375736283e-05,5.916079783099616,461194.95131603844,4413.645126088673,0.03378163738117417,5.833333333333333,0.8133
3527,34.0,Male,South,Secondary,Self-Employed,1060040.1,301263.25,Business,654.2,10,125,18.2,2023-07-04,0,Very High,0.0,Q4-High,2.0,13.87381823892148,3.3193560781143957e-06,11.180339887498949,465309.072518699,23269.801281513148,0.2841998618731499,20.833333333333332,0.182
3528,68.0,Female,West,Secondary,Self-Employed,1066019.33,376180.6,Business,714.1,6,29,77.21,2018-09-09,0,Very High,1.0,Q4-High,2.0,13.87944295482063,2.65829763682656e-06,5.385164807134504,467764.9456544293,27652.854208285495,0.35288346975847046,4.833333333333333,0.7720999999999999
3529,54.0,Other,East,Post-Graduate,Unemployed,291686.77,331463.77,Other,705.2,0,240,23.68,2024-10-26,1,Low,1.0,Q1-Low,3.0,12.58343922833991,3.0169209745004617e-06,15.491933384829668,139081.2001333313,25062.982720846387,1.1363688863913848,40.0,0.2368
3530,67.0,Female,West,Post-Graduate,Unemployed,804393.88,488392.65,Education,699.1,0,381,39.31,2022-05-20,0,High,0.0,Q3,0.0,13.597845571867836,2.0475328611108253e-06,19.519221295943137,359395.8370254149,33871.643882499644,0.6071560987012979,63.5,0.3931
3531,55.0,Female,East,Graduate,Self-Employed,764682.5599428907,199589.77,Other,558.0,12,379,29.12,2025-01-18,1,High,0.0,Q3,0.0,13.547217380099621,5.010276829318432e-06,19.467922333931785,342764.087684532,16898.45499042395,0.26100996734501974,63.166666666666664,0.2912
3532,45.482183030063034,Female,East,Post-Graduate,Self-Employed,356254.03,727904.39,Car,692.0,9,371,62.6,2025-01-07,1,Medium,0.0,Q1-Low,3.0,12.783402129763566,1.3738067989945748e-06,19.261360284258224,167704.00253725576,46185.10797042758,2.0432172795350554,61.833333333333336,0.626
3533,34.0,Male,North,Post-Graduate,Salaried,748850.39,91975.19,Home,704.5,3,17,32.42,2024-02-09,0,High,1.0,Q3,0.0,13.526295831598294,1.0872497246268141e-05,4.123105625617661,336118.01492164505,9255.072516795391,0.12282184963541248,2.8333333333333335,0.32420000000000004
3534,22.0,Other,West,Graduate,Unemployed,533444.66,668938.27,Home,657.1,5,139,47.97,2020-04-08,0,Medium,0.0,Q2,1.0,13.187112488866202,1.4949062489727166e-06,11.789826122551595,244698.46722640246,43250.75225851963,1.2539974999468548,23.166666666666668,0.4797
3535,48.0,Other,South,Primary,Self-Employed,740076.87,532910.02,Car,552.8,10,108,14.48,2021-11-30,1,High,0.0,Q3,0.0,13.514510689373823,1.8764893930874071e-06,10.392304845413264,332431.17227529665,36247.202730594334,0.7200738755691689,18.0,0.1448
3536,45.0,Other,North,Post-Graduate,Unemployed,800084.86,201545.1,Home,551.2,8,397,87.09,2020-11-23,1,High,0.0,Q3,0.0,13.592474325891148,4.961668629006585e-06,19.924858845171276,357593.7421713074,17026.959632947423,0.25190465421380426,66.16666666666667,0.8709
3537,27.0,Female,West,Secondary,Salaried,844157.94,606870.04,Home,631.6,0,208,93.43,2025-08-23,0,High,0.0,Q3,0.0,13.646096073384118,1.64779925533974e-06,14.422205101855956,375996.9825600694,40098.88374744115,0.7189058009689515,34.666666666666664,0.9343
3538,45.50112593410706,Other,West,Post-Graduate,Self-Employed,1281550.69,311134.99,Car,599.4,0,294,55.12,2019-01-24,0,Very High,0.0,Q4-High,2.0,14.063582159517091,3.2140390253118005e-06,17.146428199482248,555738.6318189899,23860.17368591009,0.24278008855037955,49.0,0.5512
3539,44.0,Male,West,Post-Graduate,Unemployed,886711.71,562991.71,Business,680.2924593874892,7,63,16.18,2023-01-26,1,High,0.0,Q3,0.0,13.69527631931296,1.776225088642954e-06,7.937253933193772,393707.3893838883,37827.31832061177,0.634920801936855,10.5,0.1618
3540,38.0,Other,East,Post-Graduate,Unemployed,756524.72,384103.97,Other,620.2,4,247,85.34,2021-12-04,0,High,0.0,Q3,0.0,13.536491810310729,2.603461765833864e-06,15.716233645501712,339340.6802953023,28104.38986932105,0.5077216379657759,41.166666666666664,0.8534
3541,42.0,Other,West,Post-Graduate,Self-Employed,778829.772471786,661525.82,Other,646.3,7,478,42.29,2024-07-15,0,High,0.0,Q3,0.0,13.565549064375213,1.5116567936834249e-06,21.863211109075447,348695.3780883028,42877.88678504887,0.849384349933752,79.66666666666667,0.4229
3542,44.0,Other,South,Post-Graduate,Unemployed,918903.3,227114.13,Home,630.7,3,376,23.69,2025-06-29,0,High,0.0,Q4-High,0.0,13.730937260986135,4.403072587337457e-06,19.390719429665317,407068.8569193475,18682.943831032786,0.24715781301471001,62.666666666666664,0.2369
3543,27.0,Female,North,Post-Graduate,Unemployed,654550.8,799637.85,Car,619.2,0,352,47.39,2025-03-31,0,High,0.0,Q2,1.0,13.391706005585366,1.250566115648476e-06,18.76166303929372,296338.4418867546,49684.386543581626,1.2216589606184882,58.666666666666664,0.4739
3544,30.0,Other,North,Primary,Self-Employed,765638.0577456964,230788.77,Other,614.4,7,82,38.63,2024-08-17,1,High,0.0,Q3,0.0,13.5484661336839,4.3329664610630566e-06,9.055385138137417,343164.90513314656,18917.418982654846,0.30143325252080866,13.666666666666666,0.38630000000000003
3545,66.0,Other,North,Post-Graduate,Salaried,444809.07,714745.67,Other,695.1,12,154,17.79,2019-05-30,0,Medium,0.0,Q1-Low,1.0,13.005402661050733,1.3990990669450273e-06,12.409673645990857,206431.25983034307,45535.02982848923,1.6068594779328578,25.666666666666668,0.1779
3546,68.0,Male,North,Primary,Self-Employed,1216258.38,740482.01,Home,738.1,11,214,43.8,2025-06-03,0,Very High,1.0,Q4-High,2.0,14.011290624682829,1.350471701533976e-06,14.628738838327793,529196.336623341,46804.03271835514,0.6088196572179014,35.666666666666664,0.43799999999999994
3547,61.0,Other,West,Post-Graduate,Unemployed,467828.54,373114.71,Car,699.0,3,169,46.99,2018-09-08,0,Medium,0.0,Q1-Low,1.0,13.055859277782416,2.6801409143048725e-06,13.0,216413.0847846779,27477.56837688036,0.7975458487419345,28.166666666666668,0.46990000000000004
3548,39.0,Male,North,Post-Graduate,Unemployed,513932.18,292060.71,Education,784.5,1,365,46.07,2022-05-07,0,Medium,1.0,Q2,1.0,13.14984853598657,3.4239456584214855e-06,19.1049731745428,236311.77261386128,22715.55361454511,0.568286480912715,60.833333333333336,0.4607
3549,36.0,Other,West,Primary,Self-Employed,1004167.8,406696.30498586426,Car,748.3,2,205,54.9,2021-05-21,0,Very High,1.0,Q4-High,2.0,13.819670692592009,2.458837190652015e-06,14.317821063276353,442316.74274147575,29380.670969691048,0.4050083113458371,34.166666666666664,0.5489999999999999
3550,58.0,Female,East,Graduate,Unemployed,1013614.28,696038.99,Car,680.3010555926397,8,368,60.08,2024-03-29,0,Very High,0.0,Q4-High,2.0,13.829033982855709,1.4367011250332377e-06,19.183326093250876,446209.7607232199,44606.248593454,0.6866901973796186,61.333333333333336,0.6008
3551,45.0,Other,West,Post-Graduate,Self-Employed,917892.7,619084.56,Car,807.6,5,271,18.18,2025-07-08,0,High,1.0,Q4-High,0.0,13.729836867690873,1.6152882249235843e-06,16.46207763315433,406649.85823860957,40724.618620475994,0.6744628865661532,45.166666666666664,0.1818
3553,46.0,Male,West,Primary,Salaried,870440.47,190448.09,Education,712.2,9,96,15.66,2022-02-27,0,High,1.0,Q3,0.0,13.67675579870987,5.250774633654739e-06,9.797958971132712,386942.0607292054,16293.877672680397,0.2187950773934029,16.0,0.1566
3554,65.0,Female,North,Primary,Self-Employed,645524.55,255331.23,Business,637.4,4,333,48.61,2025-01-08,0,High,0.0,Q2,1.0,13.377820070205097,3.91648134856044e-06,18.24828759089466,292512.26264391054,20462.881225218287,0.3955406963220841,55.5,0.4861
3555,37.0,Male,South,Primary,Salaried,507176.51,41417.98,Business,607.3,8,240,54.0,2019-04-17,1,Medium,0.0,Q1-Low,1.0,13.13661633963939,2.414410359945067e-05,15.491933384829668,233403.3827249896,4978.624570308201,0.08166383730981548,40.0,0.54
3556,48.0,Other,South,Graduate,Self-Employed,730039.87,221669.81,Car,668.6,5,315,34.32,2019-12-24,0,High,0.0,Q3,0.0,13.500855797858769,4.5112142244358646e-06,17.74823934929885,328209.9445745701,18333.984131647438,0.303640690199564,52.5,0.3432
3557,39.0,Female,North,Post-Graduate,Self-Employed,949035.33,10000.0,Education,784.4,10,101,84.8,2020-10-14,0,High,1.0,Q4-High,0.0,13.763202359261841,9.999999999998999e-05,10.04987562112089,419548.2892957407,1649.456042947427,0.010537015518695179,16.833333333333332,0.848
3558,40.0,Male,North,Graduate,Unemployed,1113278.32,440228.22,Business,680.2232210189835,10,397,59.19,2019-03-24,0,Very High,0.0,Q4-High,2.0,13.922820560137824,2.2715490615299442e-06,19.924858845171276,487145.16264419066,31246.271007454154,0.3954341085165477,66.16666666666667,0.5919
3559,35.0,Other,East,Graduate,Unemployed,298896.77,247375.63,Home,589.7,8,424,65.44,2021-07-07,1,Low,0.0,Q1-Low,3.0,12.607856887555004,4.042435384601127e-06,20.591260281974,142296.10259301477,19965.695413222962,0.8276289837457929,70.66666666666667,0.6544
3560,64.0,Other,East,Secondary,Unemployed,291021.25,305595.73,Home,687.0,7,255,69.27,2021-08-10,1,Low,0.0,Q1-Low,3.0,12.581155003711775,3.2722970311136116e-06,15.968719422671311,138784.19307107362,23529.425197427376,1.0500804666325911,42.5,0.6927
3561,58.0,Male,North,Secondary,Salaried,970388.6,555441.15,Other,528.0,0,472,54.72,2025-05-15,0,High,0.0,Q4-High,2.0,13.78545291932454,1.8003707503486158e-06,21.72556098240043,428376.5058185452,37432.514773522205,0.5723904320392882,78.66666666666667,0.5472
3562,61.0,Other,East,Primary,Salaried,393794.9,16395.1,Other,755.6,9,321,74.93,2021-08-27,0,Medium,1.0,Q1-Low,3.0,12.88358803375663,6.099383352342706e-05,17.916472867168917,184189.1194865053,2422.5494276177333,0.041633601654059,53.5,0.7493000000000001
3563,36.0,Male,West,Graduate,Self-Employed,477112.27,442028.39,Car,627.0,7,499,21.01,2018-02-28,0,Medium,0.0,Q1-Low,1.0,13.075509204992898,2.262298129764918e-06,22.338307903688676,220429.75160697315,31345.510580084654,0.9264661963105665,83.16666666666667,0.2101
3564,47.0,Other,North,Primary,Unemployed,832483.6,431869.51,Car,680.8,9,283,12.19,2019-05-08,0,High,0.0,Q3,0.0,13.632170002167138,2.315514239474784e-06,16.822603841260722,371128.3552587815,30784.279606618904,0.5187723938345452,47.166666666666664,0.1219
3565,21.0,Other,South,Primary,Salaried,1387712.63,401664.1,Home,786.4,8,381,50.72,2019-10-19,0,Very High,1.0,Q4-High,2.0,14.143168080318505,2.489642464935247e-06,19.519221295943137,598712.1515698126,29097.791545018732,0.28944328336912234,63.5,0.5072
3566,50.0,Male,South,Post-Graduate,Self-Employed,1360285.68,711220.21,Business,671.8,12,222,58.54,2019-11-28,0,Very High,0.0,Q4-High,2.0,14.123206029615924,1.4060342857804878e-06,14.89966442575134,587630.8004411596,45360.41036322626,0.5228462083053025,37.0,0.5854
3567,31.0,Other,South,Post-Graduate,Unemployed,880295.6,528892.44,Car,706.0,9,292,15.06,2018-01-11,0,High,1.0,Q3,0.0,13.688014175121875,1.8907436075282115e-06,17.08800749063506,391040.6293472107,36034.683804345965,0.6008123180440752,48.666666666666664,0.1506
3568,60.0,Female,South,Graduate,Unemployed,776618.7740248593,589332.1,Car,586.1,4,439,79.83,2019-09-26,1,High,0.0,Q3,0.0,13.562706158258996,1.6968361302566046e-06,20.952326839756964,347768.8644491348,39195.49645852603,0.7588434888661804,73.16666666666667,0.7983
3569,40.0,Other,East,Graduate,Self-Employed,295504.96,204203.3,Other,568.0,10,424,55.95,2025-03-26,1,Low,0.0,Q1-Low,3.0,12.596444284829632,4.897080507513812e-06,20.591260281974,140784.33853852988,17201.212278653533,0.6910317173694817,70.66666666666667,0.5595
3570,45.49660928905823,Other,East,Post-Graduate,Salaried,511948.82,673115.9,Other,773.4,3,486,30.38,2022-01-27,0,Medium,1.0,Q2,1.0,13.145981891406066,1.4856282551043563e-06,22.045407685048602,235458.17006771226,43460.491649951844,1.3148109219198905,81.0,0.3038
3571,62.0,Female,East,Post-Graduate,Self-Employed,754824.52,648528.42,Car,584.5,6,46,66.32,2018-04-20,1,High,0.0,Q3,0.0,13.534241902185848,1.5419524714121214e-06,6.782329983125268,338626.90036165644,42221.82419916457,0.8591777331239849,7.666666666666667,0.6631999999999999
3572,22.0,Other,East,Primary,Self-Employed,659664.63,551340.97,Business,738.0,4,373,59.74,2025-07-04,0,High,1.0,Q2,1.0,13.3994883644146,1.8137596413341061e-06,19.313207915827967,298504.6632022485,37217.62376563763,0.835789801250978,62.166666666666664,0.5974
3573,45.71761668177994,Female,North,Primary,Unemployed,493580.35,404261.31404324435,Other,716.3,8,319,67.99,2019-01-28,1,Medium,1.0,Q1-Low,1.0,13.109442967229025,2.4736475276311654e-06,17.86057109949175,227542.51644251173,29243.888903344352,0.81903850921789,53.166666666666664,0.6799
3574,28.0,Female,East,Primary,Salaried,1072671.89,506607.74,Other,728.2,12,269,35.57,2023-06-05,0,Very High,1.0,Q4-High,2.0,13.885664119589737,1.973913781893656e-06,16.401219466856727,470496.3406529785,34849.248717422815,0.47228583569948873,44.833333333333336,0.3557
3575,32.0,Male,North,Primary,Self-Employed,365541.64,551205.64,Business,743.4,8,435,11.88,2023-07-14,1,Medium,1.0,Q1-Low,3.0,12.80913821347418,1.8142049489914473e-06,20.85665361461421,171792.36483650524,37210.525039325585,1.5079147754548565,72.5,0.1188
3576,22.0,Female,East,Secondary,Unemployed,648409.17,568312.26,Other,647.3,3,498,74.83,2025-06-14,0,High,0.0,Q2,1.0,13.382278753483146,1.7595960361650444e-06,22.315913604421397,293735.40841553215,38104.80994068266,0.8764716575491984,83.0,0.7483
3578,45.58387247504473,Other,East,Post-Graduate,Unemployed,91316.02,733273.49,Home,758.4,6,443,22.95,2020-02-06,1,Low,1.0,Q1-Low,3.0,11.422092467610184,1.3637476516435889e-06,21.047565179849187,46906.57804709303,46449.60223431113,8.03006405666826,73.83333333333333,0.22949999999999998
3579,21.0,Other,East,Post-Graduate,Salaried,1135285.44,813639.1,Other,655.3,10,234,86.85,2021-06-16,0,Very High,0.0,Q4-High,2.0,13.94239554710173,1.2290461458894966e-06,15.297058540778355,496151.8319581635,50359.05955854568,0.7166824054398161,39.0,0.8684999999999999
3580,44.0,Female,East,Post-Graduate,Self-Employed,419436.92,116284.82,Car,693.6,2,433,34.42,2023-05-17,0,Medium,0.0,Q1-Low,1.0,12.946670808241176,8.599574733830188e-06,20.808652046684813,195390.7221265602,11105.301562061015,0.2772403058843747,72.16666666666667,0.3442
3581,24.0,Male,North,Post-Graduate,Salaried,1046701.66,293774.06,Education,738.6,0,488,62.53,2025-07-25,0,Very High,1.0,Q4-High,2.0,13.861155457160086,3.403976511745103e-06,22.090722034374522,459827.3120250009,22819.036324010034,0.28066646994712896,81.33333333333333,0.6253
3582,62.0,Male,South,Secondary,Salaried,974468.14,139303.0,Home,604.6,8,12,79.7,2019-07-06,1,High,0.0,Q4-High,2.0,13.78964812990652,7.178596297279979e-06,3.4641016151377544,430061.7103529002,12778.617837631544,0.14295285220920614,2.0,0.797
3583,41.0,Other,South,Post-Graduate,Self-Employed,774747.98,84104.63,Education,633.1,12,427,46.78,2024-03-24,0,High,0.0,Q3,0.0,13.560294359095401,1.188995183737195e-05,20.663978319771825,346984.7805681871,8633.522109894346,0.10855740469307194,71.16666666666667,0.4678
3584,49.0,Other,East,Primary,Unemployed,756078.62,314735.33,Business,709.9,8,216,57.38,2022-04-23,0,High,1.0,Q3,0.0,13.535901967076493,3.1772727898072223e-06,14.696938456699069,339153.4080396067,24074.445045705303,0.4162732838550573,36.0,0.5738
3586,43.0,Other,East,Secondary,Unemployed,630876.56,255768.16,Education,630.5,3,127,34.29,2024-12-21,0,High,0.0,Q2,1.0,13.354867081490482,3.909790804297127e-06,11.269427669584644,286295.73044254567,20490.086265670277,0.4054171231215184,21.166666666666668,0.3429
3587,61.0,Female,West,Secondary,Salaried,449761.58,187025.92,Business,809.2,11,362,36.47,2018-05-25,0,Medium,1.0,Q1-Low,1.0,13.016475122516649,5.34685245767001e-06,19.026297590440446,208581.53393055784,16065.901795903033,0.4158334733704911,60.333333333333336,0.36469999999999997
3588,23.0,Male,West,Graduate,Unemployed,721065.24,704750.82,Other,625.5,1,272,18.88,2022-06-02,1,High,0.0,Q2,0.0,13.488486284446521,1.4189412365635822e-06,16.492422502470642,324432.36301039753,45039.47199563035,0.9773745576752527,45.333333333333336,0.1888
3589,43.0,Male,West,Post-Graduate,Unemployed,588801.67,579926.6,Home,680.3496456304632,3,131,85.18,2025-04-06,1,Medium,0.0,Q2,1.0,13.285846381033261,1.724356151278452e-06,11.445523142259598,268387.0214875355,38708.550824924845,0.9849268939743325,21.833333333333332,0.8518000000000001
3590,26.0,Female,South,Post-Graduate,Salaried,678539.06,653521.35,Education,595.0,6,231,69.26,2023-03-03,1,High,0.0,Q2,0.0,13.427698798518572,1.5301718910942978e-06,15.198684153570664,306490.6311651942,42474.19326263734,0.9631300370534305,38.5,0.6926000000000001
3591,55.0,Other,East,Post-Graduate,Self-Employed,684793.44,387530.04,Other,660.0,1,137,28.98,2022-08-30,0,High,0.0,Q2,0.0,13.436873984617831,2.5804451185255148e-06,11.704699910719626,309133.76418031694,28298.9893506073,0.5659079327629073,22.833333333333332,0.2898
3592,45.69347524842464,Male,West,Primary,Self-Employed,851729.47,301864.63,Home,755.2,11,490,53.93,2024-07-13,0,High,1.0,Q3,0.0,13.655025405997051,3.3127431988305377e-06,22.135943621178654,379152.2767320291,23305.888494955027,0.3544137436033533,81.66666666666667,0.5393
3593,65.0,Female,South,Primary,Unemployed,1092293.54,226953.75,Business,544.0,5,273,67.28,2024-01-20,1,Very High,0.0,Q4-High,2.0,13.90379112419239,4.406184079355356e-06,16.522711641858304,478546.2605068501,18672.690961625816,0.20777725189146498,45.5,0.6728000000000001
3594,61.0,Other,North,Graduate,Salaried,1226551.3,317244.7,Home,529.8,7,433,57.97,2018-05-29,1,Very High,0.0,Q4-High,2.0,14.019717783434821,3.1521409183510294e-06,20.808652046684813,533386.5080729958,24223.46492868355,0.2586477222762717,72.16666666666667,0.5797
